id2,BG_ID,BG_NAME,Geography,Population,Pct_Poverty,Pct_UnEmpl,Pct_VacUnits
1.10E+11,A108002,"Block Group 2, Census Tract 108, District of Columbia, District of Columbia","Block Group 2, Census Tract 108, District of Columbia, District of Columbia",2350,51.10732538,9.659714599,11.54562384
1.10E+11,A108003,"Block Group 3, Census Tract 108, District of Columbia, District of Columbia","Block Group 3, Census Tract 108, District of Columbia, District of Columbia",2527,54.97287523,7.718696398,10.46511628
1.10E+11,A109001,"Block Group 1, Census Tract 109, District of Columbia, District of Columbia","Block Group 1, Census Tract 109, District of Columbia, District of Columbia",2450,39.59453868,24.90079365,1.270207852
1.10E+11,A109002,"Block Group 2, Census Tract 109, District of Columbia, District of Columbia","Block Group 2, Census Tract 109, District of Columbia, District of Columbia",1859,55.98060345,27.75330396,24.4966443
1.10E+11,A110001,"Block Group 1, Census Tract 110, District of Columbia, District of Columbia","Block Group 1, Census Tract 110, District of Columbia, District of Columbia",666,11.26126126,0,16.72131148
1.10E+11,A110002,"Block Group 2, Census Tract 110, District of Columbia, District of Columbia","Block Group 2, Census Tract 110, District of Columbia, District of Columbia",864,2.767295597,2.112676056,8.903020668
1.10E+11,A110003,"Block Group 3, Census Tract 110, District of Columbia, District of Columbia","Block Group 3, Census Tract 110, District of Columbia, District of Columbia",686,5.102040816,7.233273056,8.053691275
1.10E+11,A110004,"Block Group 4, Census Tract 110, District of Columbia, District of Columbia","Block Group 4, Census Tract 110, District of Columbia, District of Columbia",1444,6.440443213,2.185223725,5.009107468
1.10E+11,A111001,"Block Group 1, Census Tract 111, District of Columbia, District of Columbia","Block Group 1, Census Tract 111, District of Columbia, District of Columbia",1731,10.52937755,17.16589862,10.17488076
1.10E+11,A111002,"Block Group 2, Census Tract 111, District of Columbia, District of Columbia","Block Group 2, Census Tract 111, District of Columbia, District of Columbia",2155,9.419953596,13.88611389,3.94922426
1.10E+11,A111003,"Block Group 3, Census Tract 111, District of Columbia, District of Columbia","Block Group 3, Census Tract 111, District of Columbia, District of Columbia",1639,41.05488239,18.85369532,17.61658031
