,ADW,Homicide,geometry
0,3.0,0.0,"POLYGON ((-77.06474566621758 38.91916571557177, -77.06497393550426 38.91903211073537, -77.06531030476334 38.91895478825324, -77.06572030500331 38.91884578840368, -77.06647030594024 38.91868278912157, -77.06689630537359 38.9186637884177, -77.06725530552501 38.91864878840834, -77.06731730525348 38.91864878874041, -77.06778730540654 38.91865578844407, -77.06814730609355 38.91874078886116, -77.06802330592576 38.91858078811567, -77.06771430554183 38.91819878851238, -77.06750430523894 38.91792978887975, -77.06742730556725 38.91783978828796, -77.06740030485649 38.91779178888446, -77.06739030613144 38.91776678808031, -77.067383305267 38.91774078787346, -77.06738230538045 38.91771378765881, -77.06738830579232 38.91768778839934, -77.06739930585584 38.91766278843286, -77.06741530507003 38.91763978768329, -77.06747830521667 38.91758978884701, -77.06750030593875 38.91757478796129, -77.06759330501076 38.91751678809295, -77.06761730510691 38.91750278876859, -77.06792630615114 38.91735878867884, -77.06861130556912 38.91703678810637, -77.06875430575401 38.91697378815106, -77.06853330585696 38.91670078806916, -77.06817330606016 38.91624078811742, -77.06801230597094 38.91604178757162, -77.06790930605527 38.91592178774597, -77.06788830587899 38.9158947878882, -77.06782630527717 38.91581178786026, -77.06779730490965 38.91576878762957, -77.0677523059684 38.91569878742236, -77.06756730502619 38.91536978789089, -77.06750530523281 38.91525478781669, -77.06720630460639 38.91470678759163, -77.06712730525528 38.91456078812544, -77.06687930593507 38.91409178785023, -77.06673430480079 38.9138287872566, -77.06668730533657 38.91373478785072, -77.06662930510826 38.91361978724814, -77.06652130478804 38.91341878712663, -77.06618330504264 38.91277578687913, -77.06613230507473 38.9126807867576, -77.06606730497263 38.91255578717861, -77.06605330502053 38.91253078681002, -77.06602630498284 38.91247878733952, -77.06582530430224 38.91210378660936, -77.06567930445408 38.91182678677541, -77.06553130422967 38.91155178771994, -77.06538230465621 38.91127178713995, -77.0652033045927 38.91092878747877, -77.0651413045457 38.91081378718726, -77.06506430485373 38.91067178706955, -77.06500530508575 38.91056378676631, -77.06490630461647 38.91036778698846, -77.06485230412484 38.91039278698287, -77.06483030408619 38.91039878692698, -77.06477830404761 38.91040878744457, -77.06428730392707 38.91043978666838, -77.0638283033733 38.91046378713586, -77.06373430378932 38.91046378721504, -77.06337730378044 38.91046778743752, -77.06302630376148 38.91047278663716, -77.06266930391594 38.9104737866063, -77.06205030346989 38.9104817870294, -77.06195230328747 38.91048378765218, -77.06171630296791 38.91048878662939, -77.06083830280167 38.91049778702255, -77.06044930302514 38.91049878729544, -77.05926230258446 38.91051878754838, -77.05913830235396 38.91052078717226, -77.05832330254719 38.91053978725881, -77.05820630234608 38.91054178690325, -77.05808830264047 38.91054378692741, -77.05768130250794 38.91054778727445, -77.05739330190642 38.91055378734165, -77.05714230223676 38.91055178721501, -77.0570243012022 38.91055578714386, -77.05665830157817 38.91056378669818, -77.0563353009403 38.91056778719687, -77.05600530154943 38.91057078797926, -77.05523430104533 38.91058378696217, -77.05496530098702 38.91058178728895, -77.05482730197369 38.91058778750142, -77.05458930160117 38.91058778746552, -77.05423630128082 38.91058978787647, -77.0533753005453 38.91059878735394, -77.05299530008321 38.9106057875329, -77.0525713006481 38.91061078784966, -77.05203430008093 38.91061578746252, -77.0518403006931 38.91062278760513, -77.05178830080864 38.9106277877761, -77.05174030036103 38.9106337877682, -77.0515122999537 38.91067878779143, -77.05141630038106 38.91070578754766, -77.05135529984837 38.91072478763826, -77.05126230008234 38.910760786974, -77.05130730063578 38.91081578793528, -77.05136729956324 38.91087778739921, -77.05140129996336 38.91091978736233, -77.05143629990529 38.91095778717055, -77.05147129988143 38.91099278718951, -77.05150530037979 38.91102278800761, -77.0515433003644 38.91105078719903, -77.05157430024589 38.91108278748366, -77.05160329970403 38.91111578744354, -77.0516322998933 38.91114378776502, -77.05165330040501 38.91116078736144, -77.05170830017074 38.91121078805403, -77.05173230001665 38.91123878774801, -77.05176330076451 38.9112667877136, -77.05182930034587 38.9113187878309, -77.05184630073113 38.91133178720999, -77.05187030059224 38.91134778719879, -77.05195230048143 38.91140778799558, -77.0520423001919 38.91146678749713, -77.05209030007462 38.91149578761028, -77.05213430045504 38.91151978760581, -77.05217930031142 38.91153778758193, -77.05222330071254 38.91155878720251, -77.05225730028315 38.91158278768, -77.05229029974264 38.91161478744049, -77.05232130023028 38.91164878737572, -77.05236330063921 38.91169678753111, -77.05238430089288 38.91172278801805, -77.05240330011014 38.91175878753287, -77.05240530092205 38.91178278767525, -77.05241230007867 38.91180978760555, -77.05242930086216 38.91183478826287, -77.05245530092584 38.9118607881818, -77.05248529978243 38.9118857880617, -77.05251630022941 38.91190378800153, -77.05255530043645 38.91192178827617, -77.05261530071209 38.91194478715813, -77.05268430132298 38.91198478744929, -77.05276030065377 38.91201678794653, -77.05284430047008 38.91204578725011, -77.05289030099463 38.91205978792043, -77.05292930059635 38.91207478829214, -77.05300530096582 38.91211178769595, -77.05308630043653 38.91214778823106, -77.05312230072261 38.91215778801894, -77.05327630126939 38.91218878767101, -77.05332630061531 38.91219678791624, -77.05341930133223 38.91221578794194, -77.05345230091388 38.91222378745901, -77.05350530132736 38.91224178720319, -77.05356030054767 38.91227478771132, -77.05358030047462 38.91230178836532, -77.05360230074902 38.91232378790543, -77.05363930078256 38.91233578749004, -77.0538003015227 38.91236778766693, -77.05387730059107 38.91237978789398, -77.05400430076335 38.91240178731315, -77.0540513018794 38.91241278841151, -77.05410030050284 38.91242078766223, -77.05414630143875 38.91243278798531, -77.05418530078758 38.91244778737408, -77.05421330113136 38.91246478776449, -77.05423930079694 38.91247678832134, -77.0542723011508 38.91248078790252, -77.05433830145752 38.91247878777806, -77.05437430124084 38.91248578796529, -77.05449230202117 38.91253178813717, -77.05457030058091 38.91256878784071, -77.05465930168529 38.91261578779745, -77.05471030089655 38.91263678714488, -77.05474430130198 38.91264978770943, -77.05477930066944 38.91266578813641, -77.05484930118224 38.91270378738717, -77.05500330213198 38.91277578791435, -77.05503630188947 38.91279278744211, -77.05510030151552 38.91282378763518, -77.05515330166662 38.91284778787457, -77.05520930138078 38.9128757880649, -77.05526730119375 38.91290878803756, -77.05530130193938 38.91292378772801, -77.05532530156076 38.91293778827757, -77.05534530089966 38.91296478750084, -77.05535730183134 38.91299178769525, -77.05537330229009 38.91301778831912, -77.05539630176725 38.91304578772629, -77.05541730196985 38.91306978781084, -77.05546330173179 38.91312578772834, -77.05548730127397 38.91316178830079, -77.05550330193242 38.91318978763159, -77.05552430124156 38.91324678806258, -77.05554130135414 38.91327278762426, -77.05556630126124 38.91329678746876, -77.05559430214986 38.9133117876741, -77.05562030199141 38.91332978803955, -77.0556503021535 38.91335978785512, -77.05568930190854 38.91339178772949, -77.05572330171464 38.91340978819974, -77.05576330212809 38.91342378778241, -77.0558383010454 38.91345278753377, -77.05586630120658 38.91346578782245, -77.05590630131373 38.91349678778281, -77.05593630105068 38.91350578852096, -77.0559853021943 38.91352678770242, -77.0560163014209 38.91354578776136, -77.05609930188993 38.91360678845061, -77.05612630269231 38.91363178770199, -77.0561603019639 38.91367078761052, -77.05616930161182 38.9136947876946, -77.05619330141339 38.91371578810693, -77.05624230164884 38.91373078762621, -77.05627730201964 38.91374878745263, -77.05630030153814 38.91376878783589, -77.0563283014347 38.91379578809894, -77.05634630133368 38.91380878746224, -77.05637930175055 38.91382378788224, -77.05641230182943 38.91383378810169, -77.0564343023062 38.91384978811191, -77.05646530236145 38.91387678801872, -77.0564933013621 38.91388978815682, -77.05652430210753 38.91390578830215, -77.0565553022908 38.91392378829079, -77.05659930200518 38.91395678761599, -77.05663130134923 38.91397878792896, -77.05666630208808 38.91399878805226, -77.05673630233298 38.91404078811917, -77.05677330180788 38.91406478806827, -77.05680230181309 38.91408578761365, -77.05688330250597 38.91413978867036, -77.05694730260431 38.9141787878128, -77.05704130174053 38.91423878760709, -77.05706930258432 38.91426278791322, -77.0570993016667 38.91429378784125, -77.05712830242413 38.91432178790977, -77.05716030201391 38.91434278758784, -77.05724030240573 38.91438078782279, -77.05727930172246 38.91440078805432, -77.05731630220451 38.91442378790404, -77.05737230187731 38.91446078750688, -77.05738930186165 38.9144737883251, -77.05747330282206 38.91452778805879, -77.05750030246476 38.91455478796658, -77.05753430227205 38.91457778866026, -77.05765530248956 38.91464378772393, -77.05770830222409 38.91467878766755, -77.05777330272085 38.91472478815385, -77.0578283024095 38.91476778758391, -77.05787330324142 38.91479778840485, -77.05794630258346 38.91484378821001, -77.05799330200198 38.91487478791868, -77.05806930309018 38.91492878781256, -77.05815530244097 38.91498678857575, -77.05821730313828 38.91503778768104, -77.05826030225106 38.91507478826415, -77.05829930248055 38.91510478797023, -77.05837830246809 38.91517078752214, -77.05846930253595 38.91525978774596, -77.05850830213474 38.91528878801922, -77.05852330205184 38.91530278847155, -77.05855430220693 38.91532378826512, -77.05862230306478 38.91536078856799, -77.0586583022404 38.9153787877384, -77.05869330197569 38.91539078841034, -77.05871630239558 38.9154007884951, -77.05876430279856 38.91541778843222, -77.05882830247681 38.91543878787941, -77.05885830329532 38.9154467885018, -77.05888430277247 38.91545978794489, -77.05890530320831 38.91548178810491, -77.05894930259659 38.91554678809035, -77.05897430307688 38.91559178844432, -77.05900030307686 38.91564278784004, -77.05902330331051 38.91570378799837, -77.05903130298093 38.91573278798551, -77.0590443035054 38.91576278818547, -77.05905830358124 38.91578578840129, -77.05907330237625 38.9158007875817, -77.05907730320911 38.91583778842641, -77.05906430355866 38.9158697881045, -77.05907130272278 38.91588978870291, -77.05908930231708 38.91590378812765, -77.05906930262026 38.91592778856506, -77.05905830282423 38.91600678822418, -77.05904530275232 38.9160217880434, -77.05904030320336 38.91603978866189, -77.05902930283736 38.91616778803333, -77.05902130310493 38.91621278871121, -77.05899830300227 38.91631678804833, -77.05899030323346 38.91636178872287, -77.05897630311149 38.9164137885236, -77.05896630296493 38.9164407887363, -77.05894630273434 38.91648878904455, -77.05893530330026 38.91651878840791, -77.0589253024899 38.91653978850274, -77.05891530302699 38.91656678871009, -77.05890330273786 38.91659178838573, -77.0588613030276 38.91669578825635, -77.05885330318841 38.91671378812384, -77.05884230357711 38.91674278867815, -77.05882630306726 38.91679178856304, -77.05881730208523 38.91681578904564, -77.05881230263738 38.9168427884149, -77.05879130333912 38.9169117881865, -77.05878530315262 38.91693478892017, -77.05877430287268 38.9169857889458, -77.05875630288162 38.91705378840147, -77.05871230267499 38.91717078880446, -77.0586583035509 38.91725278838577, -77.05863030286308 38.91728978896871, -77.05857930314272 38.91737978865898, -77.05855230318049 38.9174217883458, -77.05852330273405 38.91747278891614, -77.05850030230711 38.9175197890271, -77.05849830274522 38.91753778867839, -77.05849230228712 38.91756678838145, -77.05848930277836 38.91759578883399, -77.05848830367974 38.91762978847304, -77.05841030283385 38.91769778917082, -77.05832230262774 38.91776978887665, -77.05836230304078 38.91779778819841, -77.0584933027196 38.91789378868324, -77.05879830271493 38.91812078859657, -77.05889630241906 38.91819178908633, -77.05908630264388 38.91832078875999, -77.05933030319501 38.9183317887254, -77.0593683028065 38.9183327890557, -77.05948130393401 38.91833978905356, -77.05972530281986 38.91834778898352, -77.06006630336047 38.9183557881269, -77.06041530338477 38.9183667886703, -77.06094630336757 38.91838178823649, -77.06119730387243 38.91838778891034, -77.06145330418451 38.91839578851757, -77.0616363043069 38.91839878930914, -77.06186030411484 38.91840578921052, -77.06202230327854 38.91840978861501, -77.06224030452248 38.91841978905733, -77.06247530396904 38.9184327887889, -77.06267030361522 38.91843878807585, -77.06285330382242 38.91844578835009, -77.06303530452432 38.9184487886145, -77.06323230492281 38.91845478869943, -77.06332430417395 38.9184497888004, -77.06335130397933 38.91844278820377, -77.06337930387127 38.91842578893567, -77.06355630391943 38.91843478839798, -77.06368130519319 38.9184497884664, -77.06382630471809 38.91845378844005, -77.06474566621758 38.91916571557177))"
1,3.0,0.0,"POLYGON ((-77.05114029945575 38.91061778736756, -77.05120229993291 38.91068778714104, -77.0512152998801 38.9107047875082, -77.05126230008234 38.910760786974, -77.05135529984837 38.91072478763826, -77.05141630038106 38.91070578754766, -77.0515122999537 38.91067878779143, -77.05174030036103 38.9106337877682, -77.05178830080864 38.9106277877761, -77.0518403006931 38.91062278760513, -77.05203430008093 38.91061578746252, -77.0525713006481 38.91061078784966, -77.05299530008321 38.9106057875329, -77.0533753005453 38.91059878735394, -77.05423630128082 38.91058978787647, -77.05458930160117 38.91058778746552, -77.05482730197369 38.91058778750142, -77.05496530098702 38.91058178728895, -77.05523430104533 38.91058378696217, -77.05600530154943 38.91057078797926, -77.0563353009403 38.91056778719687, -77.05665830157817 38.91056378669818, -77.0570243012022 38.91055578714386, -77.05714230223676 38.91055178721501, -77.05713930184702 38.91043878687699, -77.05713530165322 38.91013378709265, -77.0571333023408 38.90990578683933, -77.0571233021729 38.9096157871666, -77.05711530161207 38.90935078691491, -77.05710630219325 38.90908378672199, -77.05710330216742 38.908847786375, -77.05709830209915 38.90860678679908, -77.0570953018556 38.90852978659455, -77.05707930252908 38.90820578663907, -77.05707130126419 38.90790978633525, -77.05707430234882 38.90778078699618, -77.05707530112326 38.90769978737089, -77.05707230201526 38.90755478649858, -77.05707430213508 38.90736178612816, -77.05706730161407 38.90710778672436, -77.05706530180949 38.90686978707547, -77.05705330204448 38.90632578648051, -77.05704530120327 38.90609478640247, -77.05703830149959 38.90589378645455, -77.05703730161478 38.90561478587243, -77.05702830183495 38.90542478608223, -77.05702130218475 38.90534178653127, -77.0570143017745 38.90523978667234, -77.05690530145459 38.90524378603745, -77.05676730155143 38.90525178615496, -77.05651430095379 38.90526178647449, -77.0560743013958 38.90526278559533, -77.0559253020793 38.90526178614776, -77.05572630134846 38.90526178665156, -77.05549330145541 38.90526178608021, -77.05543730164798 38.90534478635736, -77.05541430120689 38.90538378654816, -77.05535030102742 38.90549778606695, -77.05533630166485 38.90552078651972, -77.0553243011491 38.90554378602416, -77.05531130108771 38.90556478614614, -77.05527030038047 38.90563778672101, -77.05526230109194 38.90565978608749, -77.05524130064761 38.90569678600463, -77.05519830052923 38.9057757864976, -77.05518230091727 38.90580178653106, -77.05516730046192 38.90582278701788, -77.05514930134697 38.90585078615592, -77.0551313013013 38.90588878625174, -77.05510530047842 38.90594978618989, -77.05508930161751 38.90597778606365, -77.05507730094611 38.90600078666689, -77.05507030114728 38.90602578645482, -77.05505330117113 38.90606378606599, -77.05502530170941 38.90611778631061, -77.05500730122638 38.9061497862602, -77.05500030103499 38.906167786554, -77.05499330104114 38.90618978599249, -77.05498130154342 38.90620878687614, -77.0549743013889 38.90622778596919, -77.05496330079717 38.90625078665205, -77.05493930051445 38.9062927858682, -77.05492530071511 38.90631278648736, -77.05490530107986 38.90635578655725, -77.05489830103866 38.9063777865523, -77.05488630172846 38.90640178706057, -77.05487130130263 38.90642778657894, -77.0548483006385 38.90647578655661, -77.0547873008945 38.90658278653509, -77.05476630121986 38.90663178660984, -77.05475730063864 38.90665078662612, -77.05474930148655 38.90669678645259, -77.05472830091833 38.90675878613333, -77.05470030068088 38.90682278668885, -77.05468430071575 38.90686578653315, -77.05467830135277 38.90688578675373, -77.05467330075916 38.90690678699642, -77.05465530091402 38.90694478701131, -77.05464830150405 38.90696778691558, -77.05464030110852 38.90698878630765, -77.05462130042555 38.90702878663858, -77.05459530078103 38.90707078671264, -77.05457530055578 38.90710978644962, -77.05455730141628 38.90714978630142, -77.05451330071597 38.90725678662925, -77.05450230099621 38.90727378657669, -77.05447930094937 38.90731478642279, -77.05446530018583 38.90733678683714, -77.05445430057075 38.90735678656026, -77.05443330107501 38.90740378671435, -77.05442530116298 38.90743878731744, -77.05441330079361 38.9074627866468, -77.05439530041758 38.90749478705697, -77.05436630049377 38.90753278707695, -77.05435630048488 38.90755778708502, -77.054341301064 38.90758378652928, -77.05428930040182 38.90765278707362, -77.05427230093639 38.90766978640779, -77.0542383007807 38.90770978688184, -77.0542193010895 38.90773078684376, -77.05417530039809 38.90776778652911, -77.05410330113058 38.90782478700441, -77.05402930047885 38.90787678647448, -77.05400730078418 38.90789578737204, -77.05396930137182 38.90794378677649, -77.05394630138582 38.90796078714489, -77.0539293003951 38.9079797862823, -77.05389830041511 38.90801878703243, -77.05387130085886 38.90804978651582, -77.05384630034463 38.90808478646739, -77.05379030079568 38.90816978689003, -77.05377430098767 38.90819978698878, -77.05376130093872 38.90822778697756, -77.05371130095779 38.90831578663121, -77.05369430070255 38.90833978705516, -77.05367830156857 38.90837078706615, -77.05366230157277 38.9083977868056, -77.05363230123537 38.9084527869752, -77.05361930083507 38.90847278697092, -77.05360330091854 38.90850378753424, -77.05354630094143 38.90852978699137, -77.05351130056532 38.9085477865049, -77.05348830027546 38.90856478678125, -77.05346630019469 38.90858278652195, -77.05336430056012 38.90865078706413, -77.05333030029931 38.9086697876818, -77.05324930081397 38.9087077874933, -77.05322530085989 38.90872178726715, -77.05314230012689 38.90875878742616, -77.05310530044565 38.90877078704104, -77.05300830053939 38.90881078649016, -77.05296130124312 38.90883278760941, -77.05292930100562 38.90884378666453, -77.05288530055724 38.90885378727567, -77.05280130098716 38.90886678715401, -77.05277030075194 38.90886978742714, -77.0526893008627 38.90887478645756, -77.05260230047648 38.90887778715444, -77.05246630054062 38.9088777869373, -77.05235329997873 38.90887178739619, -77.05233030050026 38.90886978714945, -77.05208530010489 38.9088627873539, -77.0519043006816 38.90884978665795, -77.05188030030071 38.90884678684076, -77.05179430004816 38.90883878673672, -77.05168730004965 38.90883178677974, -77.05161830025989 38.90882178649006, -77.05157429960362 38.90881678658312, -77.05152229956904 38.90881778693176, -77.05142530013914 38.90882278707326, -77.0512993007974 38.9088367873866, -77.05119129985202 38.90885878697404, -77.05112929995298 38.90886978741615, -77.05095829945159 38.90890678734032, -77.05090529977771 38.90892078689534, -77.05085230006846 38.90893678740536, -77.05074730001765 38.9089727870622, -77.05068129971323 38.90900078719172, -77.05061829992844 38.90903078752596, -77.05057729945058 38.90905678704393, -77.05055529998415 38.90906978716468, -77.05048429911454 38.90910778748502, -77.05039129990344 38.90917178745847, -77.05036429994381 38.9091947867124, -77.05032930051226 38.90921878764362, -77.05030729943297 38.90923678735034, -77.05024530023115 38.90930978726741, -77.05023029969743 38.9093337874484, -77.05020829954974 38.90937878740199, -77.05019630023433 38.90940778760983, -77.05018229902737 38.90943878796599, -77.0501632999768 38.90949378757455, -77.05016029893132 38.90951878758668, -77.05014429986092 38.90956678754451, -77.05014830007364 38.90964278755393, -77.05042230040233 38.90964178737055, -77.05039830018208 38.90971578721203, -77.05039129962321 38.90975478736068, -77.05038629934626 38.90980278767245, -77.05038229992086 38.90985578718382, -77.05038129934215 38.90988178738978, -77.05047329937571 38.90992178696263, -77.05052030023977 38.90995178696004, -77.05055129999994 38.90997578754836, -77.05058129960311 38.90999678709334, -77.05059930035591 38.91001178720239, -77.05065729974977 38.91007178748965, -77.05068529962094 38.91010278770081, -77.05073329920532 38.91016078736729, -77.05075730040545 38.91019678723945, -77.05077130031863 38.91021978734387, -77.05079729990987 38.91024578763909, -77.05082430043124 38.91027478727189, -77.05085530038879 38.91030478789894, -77.05089230015621 38.91034478798224, -77.05096329988415 38.91042478773233, -77.05098030060184 38.910440787581, -77.05100430064005 38.91046578764937, -77.05103630021807 38.91050278727479, -77.0510722992684 38.91053878746887, -77.05108530060269 38.91055478736108, -77.05110529985073 38.91057678768963, -77.05114029945575 38.91061778736756))"
2,2.0,0.0,"POLYGON ((-77.08071730983949 38.92255778926987, -77.08075431065564 38.92213278855728, -77.08077230937337 38.92193978902672, -77.08078631009994 38.92177478900793, -77.08079631001841 38.9216867887453, -77.08084530945847 38.9216757889057, -77.08092430993898 38.92166278813023, -77.08182131005063 38.92155178840085, -77.08200831006027 38.921531788322, -77.08200931084971 38.92130778820629, -77.08200831037968 38.92106578859173, -77.08200731056137 38.92066578849015, -77.0820093109885 38.92011778782383, -77.0820083102742 38.92004978857679, -77.0820053097582 38.92001578873693, -77.08199931035172 38.91998178818613, -77.08199231030886 38.91994878826168, -77.08198331027376 38.91992078767463, -77.08194931049302 38.91983978777662, -77.08192331072033 38.91978578754797, -77.08189431079983 38.91973378870225, -77.08186231030457 38.91968278793463, -77.08184531072862 38.91965878813453, -77.08182631076455 38.91963378811878, -77.08180831027694 38.91961178773755, -77.08176630971855 38.91956678786188, -77.08173230957647 38.91953478815438, -77.08169830959386 38.91950478828637, -77.081673309778 38.91948478812281, -77.08159531006008 38.91942978819298, -77.08153931001104 38.91939678809902, -77.08148130945129 38.91936578809668, -77.08142031061928 38.91933778824019, -77.08132331087678 38.9193007881891, -77.08125330974028 38.91927778850412, -77.0811113091158 38.91923878818042, -77.08103830927435 38.91922278767004, -77.08097430986724 38.91921078789626, -77.08089330973726 38.9191987880343, -77.08078431019322 38.91918678777076, -77.08069930978569 38.91918078783703, -77.08061030998159 38.91917778812306, -77.07985331025682 38.91918278784026, -77.07976730981791 38.91918278802435, -77.07892230942927 38.91918178815001, -77.07877630981181 38.91918078821345, -77.07791730833202 38.91918178867051, -77.07791630907197 38.91930678782582, -77.07791630844457 38.91981478847065, -77.07791430907734 38.92014978823091, -77.07791330897713 38.92051678883307, -77.07791130878826 38.92068878789565, -77.07791030859951 38.92076678830986, -77.07791230883389 38.92094378882411, -77.07791530893536 38.92110778908421, -77.07791830902772 38.92161278834842, -77.07791630965193 38.9218567886869, -77.07791530994568 38.92210278875942, -77.07791230915988 38.9223537886502, -77.07791230995892 38.92245478888299, -77.07791130952164 38.92248178863095, -77.07791130930077 38.9225567891428, -77.0785283091836 38.92255678884386, -77.07877630979549 38.92255578865497, -77.07897330942535 38.92255678904791, -77.07932830898481 38.92255578908391, -77.07976130929369 38.92255678872679, -77.08000631017035 38.9225557891011, -77.08071730983949 38.92255778926987))"
3,6.0,0.0,"POLYGON ((-77.01958129276937 38.95209479718391, -77.01935429264283 38.95210079677522, -77.0189782921077 38.95211279719983, -77.01832529284587 38.95213079688699, -77.01761029229888 38.95215079705294, -77.01720929228988 38.95216379715874, -77.01683129138404 38.95217479724745, -77.01646129199854 38.95218379740297, -77.0163282916071 38.95218879763116, -77.01630229209287 38.95219079715531, -77.01627529226688 38.95219179745776, -77.01619629146711 38.95219779724242, -77.01611229195343 38.9522017972633, -77.01606929152472 38.9522027969074, -77.01589329202579 38.95221179714959, -77.01589729128128 38.95228779714778, -77.01590029112991 38.95236679703527, -77.01593929166152 38.95317979723143, -77.01594229159434 38.95325879710413, -77.01596929124375 38.95389879778746, -77.01599329202433 38.95429579793512, -77.01599929104893 38.95442979792566, -77.01646929142682 38.95441579798936, -77.01663729176336 38.95440979777688, -77.0170482924207 38.95439879745518, -77.0173452925756 38.95438879737554, -77.01758629283758 38.95438179741359, -77.01762729264451 38.95437979759598, -77.01771629209591 38.95437779781874, -77.01863229293863 38.95434979733935, -77.01904729267181 38.95433879723485, -77.01952629331005 38.95432379769962, -77.01979029355118 38.95431679723255, -77.0197692935113 38.9539247975079, -77.01973129272935 38.95314479695456, -77.01972829314707 38.95307179724819, -77.01969829253832 38.95247979728206, -77.01968729210324 38.95216579722374, -77.01968329269495 38.95209079670807, -77.01958129276937 38.95209479718391))"
4,12.0,0.0,"POLYGON ((-77.01605129203689 38.95564379784557, -77.01608329246079 38.95627579817762, -77.01611129274306 38.956562797646, -77.01612129238046 38.95667279787656, -77.01615129176601 38.95694679811226, -77.01616129204101 38.95710679813655, -77.01616829172238 38.95720879886492, -77.01616729231222 38.95766979856299, -77.01649929269416 38.95767079769924, -77.01702829244911 38.95767079841279, -77.01710029212127 38.95766979812034, -77.01787629314633 38.95766779818305, -77.01807429262466 38.95759279872285, -77.01813029311376 38.95757979788413, -77.01922129389075 38.95754879844682, -77.01931629315072 38.95754679815593, -77.01965229321091 38.95753579824287, -77.01986729315193 38.95753079835034, -77.01993929280482 38.95752779816423, -77.0199362934714 38.95744679806191, -77.0198892932514 38.95645679783569, -77.01988529290422 38.956356797765, -77.01983929331594 38.95538679830456, -77.01982829298058 38.95514179782512, -77.01981729353142 38.95494379796976, -77.0198072925035 38.95467979773417, -77.01979029355118 38.95431679723255, -77.01952629331005 38.95432379769962, -77.01904729267181 38.95433879723485, -77.01863229293863 38.95434979733935, -77.01771629209591 38.95437779781874, -77.01762729264451 38.95437979759598, -77.01758629283758 38.95438179741359, -77.0173452925756 38.95438879737554, -77.0170482924207 38.95439879745518, -77.01663729176336 38.95440979777688, -77.01646929142682 38.95441579798936, -77.01599929104893 38.95442979792566, -77.01602729150891 38.95496279811064, -77.0160362920647 38.95521679736147, -77.01596629191997 38.95530979759504, -77.01586329186519 38.95544879735187, -77.01581629234998 38.9555137978013, -77.01604629118553 38.95549879809592, -77.01605129203689 38.95564379784557))"
5,10.0,3.0,"POLYGON ((-77.0232672942397 38.94837079564192, -77.02254229364991 38.94838879605331, -77.02241729315557 38.94839179620245, -77.02227429347677 38.94839679610894, -77.02193629326908 38.94840679615904, -77.02127229304615 38.94842479581031, -77.02107029280013 38.94843179579581, -77.02088429341488 38.94843779659674, -77.02003229265712 38.9484577960183, -77.01951529211614 38.94847779627646, -77.01953029326643 38.94881979701518, -77.01954629227374 38.94914279685237, -77.0195482922867 38.94921879654287, -77.01955529278453 38.949408796274, -77.019568291803 38.94964479632345, -77.01958129327902 38.94992879639892, -77.01958329252389 38.94995979635853, -77.01958629282286 38.95003379715739, -77.01959829275418 38.9502567967111, -77.01960529268329 38.95040979659787, -77.01960929276908 38.95047479682871, -77.01963429253152 38.9510287970456, -77.01968329269495 38.95209079670807, -77.01988729307023 38.9520847970149, -77.02076829325136 38.95206179714654, -77.02117929356328 38.95204879709703, -77.02156429315922 38.95204079661515, -77.02184729399831 38.95203079724535, -77.02210629305308 38.95202379698254, -77.02220629392093 38.95202179733504, -77.02297029345505 38.95199679644671, -77.02372929339163 38.95197579688384, -77.02383129358417 38.95197379712958, -77.02378329432297 38.95090479672167, -77.02378029322459 38.95081779653843, -77.02377129394975 38.95060979616736, -77.02375629351526 38.95032779627285, -77.02373829314645 38.95001579659459, -77.0237292948198 38.94983379576361, -77.02372429456859 38.94974279629168, -77.02369329438031 38.94909379672175, -77.0236832940361 38.94890079638685, -77.02365729390962 38.94835579627465, -77.0232672942397 38.94837079564192))"
